threshold,recall,specificity,flag_rate,precision,tp,fn,tn,fp
0.0071080583140213,1.0,0.007154213036565978,0.9939556749496307,0.15608108108108107,462,0,18,2498
0.0071721628825292,1.0,0.007551669316375199,0.993619879113499,0.15613382899628253,462,0,19,2497
0.0072635417160958,1.0,0.00794912559618442,0.9932840832773674,0.15618661257606492,462,0,20,2496
0.0072876550418233,1.0,0.008346581875993641,0.9929482874412358,0.15623943185661143,462,0,21,2495
0.0073985267684082,1.0,0.008744038155802861,0.9926124916051041,0.15629228687415425,462,0,22,2494
0.0076994578294759,1.0,0.009141494435612083,0.9922766957689725,0.15634517766497463,462,0,23,2493
0.0077416528982126,1.0,0.009538950715421303,0.9919408999328408,0.15639810426540285,462,0,24,2492
0.0077951830392674,1.0,0.009936406995230525,0.9916051040967092,0.1564510667118185,462,0,25,2491
0.0078070831084322,1.0,0.010333863275039745,0.9912693082605776,0.1565040650406504,462,0,26,2490
0.0079262091488002,1.0,0.010731319554848967,0.9909335124244459,0.15655709928837683,462,0,27,2489
0.008005903128774,1.0,0.011128775834658187,0.9905977165883143,0.15661016949152542,462,0,28,2488
0.0080258259127013,1.0,0.011526232114467409,0.9902619207521827,0.15666327568667346,462,0,29,2487
0.0080638573702974,1.0,0.01192368839427663,0.989926124916051,0.15671641791044777,462,0,30,2486
0.0081423445226791,1.0,0.01232114467408585,0.9895903290799194,0.15676959619952494,462,0,31,2485
0.0081615206178247,1.0,0.012718600953895072,0.9892545332437878,0.15682281059063136,462,0,32,2484
0.0081788417359887,1.0,0.013116057233704292,0.9889187374076561,0.15687606112054328,462,0,33,2483
0.0081933874066424,1.0,0.013513513513513514,0.9885829415715245,0.15692934782608695,462,0,34,2482
0.0084712706101021,1.0,0.013910969793322734,0.9882471457353929,0.15698267074413863,462,0,35,2481
0.0085430282822029,1.0,0.014308426073131956,0.9879113498992612,0.15703602991162474,462,0,36,2480
0.008584287790942,1.0,0.014705882352941176,0.9875755540631296,0.15708942536552192,462,0,37,2479
0.0085932555298039,1.0,0.015103338632750398,0.9872397582269979,0.15714285714285714,462,0,38,2478
0.008638691087079,1.0,0.015500794912559618,0.9869039623908663,0.15719632528070773,462,0,39,2477
0.0087215605329447,1.0,0.01589825119236884,0.9865681665547347,0.1572498298162015,462,0,40,2476
0.0087368885777975,1.0,0.01629570747217806,0.986232370718603,0.15730337078651685,462,0,41,2475
0.0087614708168098,1.0,0.016693163751987282,0.9858965748824715,0.15735694822888283,462,0,42,2474
0.0087653371231358,1.0,0.017090620031796504,0.9855607790463399,0.15741056218057922,462,0,43,2473
0.0087667397804785,1.0,0.017488076311605722,0.9852249832102082,0.1574642126789366,462,0,44,2472
0.0088061020486728,1.0,0.017885532591414944,0.9848891873740766,0.1575178997613365,462,0,45,2471
0.0088234625010453,1.0,0.018282988871224166,0.984553391537945,0.15757162346521145,462,0,46,2470
0.0089931381256486,1.0,0.018680445151033388,0.9842175957018133,0.15762538382804503,462,0,47,2469
0.0090618171871937,1.0,0.019077901430842606,0.9838817998656817,0.157679180887372,462,0,48,2468
0.0091536602411931,1.0,0.019475357710651828,0.9835460040295501,0.1577330146807784,462,0,49,2467
0.0092186913602476,1.0,0.01987281399046105,0.9832102081934184,0.15778688524590165,462,0,50,2466
0.009313919689359,1.0,0.02027027027027027,0.9828744123572868,0.15784079262043046,462,0,51,2465
0.0094128272825816,1.0,0.02066772655007949,0.9825386165211552,0.15789473684210525,462,0,52,2464
0.0094143861311588,1.0,0.02106518282988871,0.9822028206850235,0.15794871794871795,462,0,53,2463
0.0094579630903134,1.0,0.021462639109697933,0.9818670248488919,0.15800273597811218,462,0,54,2462
0.0095302520937721,1.0,0.021860095389507155,0.9815312290127602,0.15805679096818337,462,0,55,2461
0.0095667548830008,1.0,0.022257551669316374,0.9811954331766286,0.15811088295687886,462,0,56,2460
0.0095704463397272,1.0,0.022655007949125595,0.980859637340497,0.15816501198219787,462,0,57,2459
0.0096119258674022,1.0,0.023052464228934817,0.9805238415043653,0.15821917808219177,462,0,58,2458
0.0096550723771661,1.0,0.02344992050874404,0.9801880456682337,0.15827338129496402,462,0,59,2457
0.0097404909957835,1.0,0.02384737678855326,0.9798522498321021,0.15832762165867031,462,0,60,2456
0.0097529295364024,1.0,0.02424483306836248,0.9795164539959704,0.15838189921151868,462,0,61,2455
0.009758685173108,1.0,0.0246422893481717,0.9791806581598388,0.15843621399176955,462,0,62,2454
0.0097766841461687,1.0,0.025039745627980923,0.9788448623237072,0.15849056603773584,462,0,63,2453
0.0098291485337626,1.0,0.025437201907790145,0.9785090664875755,0.15854495538778313,462,0,64,2452
0.009854269898451,1.0,0.025834658187599363,0.9781732706514439,0.15859938208032956,462,0,65,2451
0.0099572729998388,1.0,0.026232114467408585,0.9778374748153122,0.15865384615384615,462,0,66,2450
0.01,1.0,0.026629570747217807,0.9775016789791806,0.15870834764685676,462,0,67,2449
0.0100206817140273,1.0,0.026629570747217807,0.9775016789791806,0.15870834764685676,462,0,67,2449
0.0100992403375004,1.0,0.02702702702702703,0.977165883143049,0.15876288659793814,462,0,68,2448
0.0102387357872269,1.0,0.027424483306836247,0.9768300873069174,0.15881746304572017,462,0,69,2447
0.0102494746163746,1.0,0.02782193958664547,0.9764942914707858,0.15887207702888584,462,0,70,2446
0.0102607055223049,1.0,0.02821939586645469,0.9761584956346542,0.15892672858617132,462,0,71,2445
0.0102683345709213,1.0,0.028616852146263912,0.9758226997985225,0.15898141775636615,462,0,72,2444
0.0103703873730992,1.0,0.02901430842607313,0.9754869039623909,0.15903614457831325,462,0,73,2443
0.0104466763899015,1.0,0.029411764705882353,0.9751511081262593,0.1590909090909091,462,0,74,2442
0.010478795481951,1.0,0.029809220985691574,0.9748153122901276,0.15914571133310368,462,0,75,2441
0.0104792749979581,1.0,0.030206677265500796,0.974479516453996,0.15920055134390076,462,0,76,2440
0.0106296641097974,1.0,0.030604133545310015,0.9741437206178644,0.1592554291623578,462,0,77,2439
0.010684708545218,1.0,0.031001589825119236,0.9738079247817327,0.15931034482758621,462,0,78,2438
0.0107732016218341,1.0,0.031399046104928455,0.9734721289456011,0.1593652983787513,462,0,79,2437
0.0107802667900559,1.0,0.03179650238473768,0.9731363331094695,0.15942028985507245,462,0,80,2436
0.0108243469204718,1.0,0.0321939586645469,0.9728005372733378,0.15947531929582326,462,0,81,2435
0.0108335445050227,1.0,0.03259141494435612,0.9724647414372062,0.1595303867403315,462,0,82,2434
0.0108780165565353,1.0,0.03298887122416534,0.9721289456010745,0.15958549222797927,462,0,83,2433
0.0109523797319989,1.0,0.033386327503974564,0.9717931497649429,0.15964063579820317,462,0,84,2432
0.0109545366019467,1.0,0.033783783783783786,0.9714573539288113,0.1596958174904943,462,0,85,2431
0.0109971565106574,1.0,0.03418124006359301,0.9711215580926796,0.15975103734439833,462,0,86,2430
0.0110819470412783,1.0,0.03457869634340222,0.970785762256548,0.15980629539951574,462,0,87,2429
0.0111361946833275,1.0,0.034976152623211444,0.9704499664204164,0.15986159169550174,462,0,88,2428
0.0111730532425264,1.0,0.035373608903020666,0.9701141705842847,0.15991692627206647,462,0,89,2427
0.0112699511763191,1.0,0.03577106518282989,0.9697783747481531,0.15997229916897507,462,0,90,2426
0.0112997367561364,1.0,0.03616852146263911,0.9694425789120215,0.1600277104260478,462,0,91,2425
0.0113085784825726,1.0,0.03656597774244833,0.9691067830758898,0.1600831600831601,462,0,92,2424
0.0113191064350739,1.0,0.03696343402225755,0.9687709872397582,0.16013864818024262,462,0,93,2423
0.0114012886643582,1.0,0.037360890302066775,0.9684351914036265,0.16019417475728157,462,0,94,2422
0.0115425425703583,1.0,0.037758346581876,0.9680993955674949,0.16024973985431842,462,0,95,2421
0.011579916890148,1.0,0.03815580286168521,0.9677635997313633,0.16030534351145037,462,0,96,2420
0.0115915120756813,1.0,0.038553259141494434,0.9674278038952318,0.16036098576883026,462,0,97,2419
0.0115961860225993,1.0,0.038950715421303655,0.9670920080591001,0.16041666666666668,462,0,98,2418
0.0116343857611616,1.0,0.03934817170111288,0.9667562122229685,0.16047238624522403,462,0,99,2417
0.0117026035282309,1.0,0.0397456279809221,0.9664204163868368,0.16052814454482278,462,0,100,2416
0.0119189230511703,1.0,0.04014308426073132,0.9660846205507052,0.16058394160583941,462,0,101,2415
0.0119322902863024,1.0,0.04054054054054054,0.9657488247145736,0.16063977746870653,462,0,102,2414
0.0119918813180311,1.0,0.040937996820349765,0.9654130288784419,0.16069565217391305,462,0,103,2413
0.0120669064038078,1.0,0.04133545310015898,0.9650772330423103,0.16075156576200417,462,0,104,2412
0.0121583963934986,1.0,0.0417329093799682,0.9647414372061787,0.1608075182735816,462,0,105,2411
0.0121861841045707,1.0,0.04213036565977742,0.964405641370047,0.16086350974930363,462,0,106,2410
0.0121968575318498,1.0,0.042527821939586645,0.9640698455339154,0.16091954022988506,462,0,107,2409
0.012237302655006,1.0,0.04292527821939587,0.9637340496977838,0.16097560975609757,462,0,108,2408
0.012283833483591,1.0,0.04332273449920509,0.9633982538616521,0.16103171836876962,462,0,109,2407
0.0123320446319239,1.0,0.04372019077901431,0.9630624580255205,0.16108786610878661,462,0,110,2406
0.0123799665588487,1.0,0.04411764705882353,0.9627266621893888,0.16114405301709103,462,0,111,2405
0.0124295163046317,1.0,0.04451510333863275,0.9623908663532572,0.1612002791346825,462,0,112,2404
0.0124502352470985,1.0,0.04491255961844197,0.9620550705171256,0.1612565445026178,462,0,113,2403
0.012454933155871,1.0,0.04531001589825119,0.9617192746809939,0.16131284916201116,462,0,114,2402
0.0124589506929324,1.0,0.04570747217806041,0.9613834788448623,0.16136919315403422,462,0,115,2401
0.0125187733102852,1.0,0.046104928457869634,0.9610476830087307,0.16142557651991615,462,0,116,2400
0.0125311282677667,1.0,0.046502384737678856,0.960711887172599,0.16148199930094373,462,0,117,2399
0.0126130235409166,1.0,0.04689984101748808,0.9603760913364674,0.16153846153846155,462,0,118,2398
0.0126179808899931,1.0,0.0472972972972973,0.9600402955003358,0.161594963273872,462,0,119,2397
0.0126839560676546,1.0,0.04769475357710652,0.9597044996642041,0.16165150454863542,462,0,120,2396
0.0127154691481397,1.0,0.04809220985691574,0.9593687038280725,0.1617080854042702,462,0,121,2395
0.0127292291263131,1.0,0.04848966613672496,0.9590329079919409,0.16176470588235295,462,0,122,2394
0.0127352914241682,1.0,0.04888712241653418,0.9586971121558092,0.16182136602451838,462,0,123,2393
0.0127789222495084,1.0,0.0492845786963434,0.9583613163196776,0.1618780658724597,462,0,124,2392
0.0128120897975288,1.0,0.049682034976152624,0.9580255204835461,0.1619348054679285,462,0,125,2391
0.0128287426187585,1.0,0.050079491255961846,0.9576897246474144,0.16199158485273493,462,0,126,2390
0.0128457271081483,1.0,0.05047694753577107,0.9573539288112828,0.16204840406874782,462,0,127,2389
0.0130173812785022,1.0,0.05087440381558029,0.9570181329751511,0.16210526315789472,462,0,128,2388
0.0130387029236221,1.0,0.051271860095389504,0.9566823371390195,0.16216216216216217,462,0,129,2387
0.0130768193718281,1.0,0.051669316375198726,0.9563465413028879,0.1622191011235955,462,0,130,2386
0.0131763561941415,1.0,0.05206677265500795,0.9560107454667562,0.16227608008429925,462,0,131,2385
0.0131902197256008,1.0,0.05246422893481717,0.9556749496306246,0.16233309908643712,462,0,132,2384
0.0132518701238364,1.0,0.05286168521462639,0.955339153794493,0.16239015817223199,462,0,133,2383
0.0132671470547523,1.0,0.05325914149443561,0.9550033579583613,0.16244725738396623,462,0,134,2382
0.013300416239735,1.0,0.053656597774244835,0.9546675621222297,0.1625043967639817,462,0,135,2381
0.0133628814162978,1.0,0.05405405405405406,0.9543317662860981,0.1625615763546798,462,0,136,2380
0.0133699798796177,1.0,0.05445151033386327,0.9539959704499664,0.16261879619852165,462,0,137,2379
0.0133743122019669,1.0,0.054848966613672494,0.9536601746138348,0.16267605633802817,462,0,138,2378
0.0133825967313119,1.0,0.055246422893481716,0.9533243787777032,0.16273335681578022,462,0,139,2377
0.0134299891181597,1.0,0.05564387917329094,0.9529885829415715,0.16279069767441862,462,0,140,2376
0.0134507296027393,1.0,0.05604133545310016,0.9526527871054399,0.16284807895664435,462,0,141,2375
0.0136066231776783,1.0,0.05643879173290938,0.9523169912693082,0.16290550070521861,462,0,142,2374
0.0136647156604727,1.0,0.0568362480127186,0.9519811954331766,0.16296296296296298,462,0,143,2373
0.0136888552647722,1.0,0.057233704292527825,0.951645399597045,0.16302046577275936,462,0,144,2372
0.0136986868308166,1.0,0.05763116057233704,0.9513096037609133,0.1630780091775503,462,0,145,2371
0.0137086937260233,1.0,0.05802861685214626,0.9509738079247817,0.163135593220339,462,0,146,2370
0.0137128313264128,1.0,0.05842607313195548,0.9506380120886501,0.16319321794418934,462,0,147,2369
0.0137605114272587,1.0,0.058823529411764705,0.9503022162525184,0.16325088339222615,462,0,148,2368
0.0137613445296001,1.0,0.05922098569157393,0.9499664204163868,0.1633085896076352,462,0,149,2367
0.0137990951499428,1.0,0.05961844197138315,0.9496306245802552,0.16336633663366337,462,0,150,2366
0.0138084049175736,1.0,0.06001589825119237,0.9492948287441235,0.16342412451361868,462,0,151,2365
0.0139122024906843,1.0,0.06041335453100159,0.948959032907992,0.16348195329087048,462,0,152,2364
0.0139394814347082,1.0,0.060810810810810814,0.9486232370718604,0.16353982300884956,462,0,153,2363
0.0140032135514766,1.0,0.06120826709062003,0.9482874412357287,0.16359773371104816,462,0,154,2362
0.0140300708984748,1.0,0.06160572337042925,0.9479516453995971,0.1636556854410202,462,0,155,2361
0.0140627858023758,1.0,0.06200317965023847,0.9476158495634655,0.16371367824238128,462,0,156,2360
0.0140930182943047,1.0,0.062400635930047695,0.9472800537273338,0.16377171215880892,462,0,157,2359
0.0140988794574875,1.0,0.06279809220985691,0.9469442578912022,0.16382978723404254,462,0,158,2358
0.0141051487181022,1.0,0.06319554848966613,0.9466084620550705,0.16388790351188365,462,0,159,2357
0.0141097609583279,1.0,0.06359300476947535,0.9462726662189389,0.16394606103619588,462,0,160,2356
0.0142792934810485,1.0,0.06399046104928457,0.9459368703828073,0.16400425985090522,462,0,161,2355
0.0143267520948121,1.0,0.0643879173290938,0.9456010745466756,0.1640625,462,0,162,2354
0.0143524710303431,1.0,0.06478537360890302,0.945265278710544,0.1641207815275311,462,0,163,2353
0.0143671719474682,1.0,0.06518282988871224,0.9449294828744124,0.16417910447761194,462,0,164,2352
0.014468202184425,1.0,0.06558028616852146,0.9445936870382807,0.16423746889441876,462,0,165,2351
0.0144810277383353,1.0,0.06597774244833068,0.9442578912021491,0.1642958748221906,462,0,166,2350
0.0145352543252266,1.0,0.0663751987281399,0.9439220953660175,0.16435432230522945,462,0,167,2349
0.0145391622106869,1.0,0.06677265500794913,0.9435862995298858,0.16441281138790034,462,0,168,2348
0.0145393821010681,1.0,0.06717011128775835,0.9432505036937542,0.16447134211463155,462,0,169,2347
0.0145454239246777,1.0,0.06756756756756757,0.9429147078576225,0.16452991452991453,462,0,170,2346
0.0145792663866203,1.0,0.0679650238473768,0.9425789120214909,0.16458852867830423,462,0,171,2345
0.014593351579131,1.0,0.06836248012718601,0.9422431161853593,0.1646471846044191,462,0,172,2344
0.0146614272290546,1.0,0.06875993640699524,0.9419073203492276,0.16470588235294117,462,0,173,2343
0.0146734541039728,1.0,0.06915739268680444,0.941571524513096,0.16476462196861627,462,0,174,2342
0.0146867362647148,1.0,0.06955484896661367,0.9412357286769644,0.16482340349625402,462,0,175,2341
0.0147502179410156,1.0,0.06995230524642289,0.9408999328408327,0.16488222698072805,462,0,176,2340
0.014760593402969,1.0,0.07034976152623211,0.9405641370047011,0.16494109246697608,462,0,177,2339
0.0147789565026021,1.0,0.07074721780604133,0.9402283411685695,0.165,462,0,178,2338
0.0148652561322938,1.0,0.07114467408585055,0.9398925453324378,0.16505894962486603,462,0,179,2337
0.0148808892541742,1.0,0.07154213036565978,0.9395567494963063,0.1651179413867048,462,0,180,2336
0.0148861970769262,1.0,0.071939586645469,0.9392209536601747,0.1651769753307115,462,0,181,2335
0.0149292524012268,1.0,0.07233704292527822,0.938885157824043,0.16523605150214593,462,0,182,2334
0.0149378675972508,1.0,0.07273449920508744,0.9385493619879114,0.16529516994633273,462,0,183,2333
0.0149573347963781,1.0,0.07313195548489666,0.9382135661517798,0.16535433070866143,462,0,184,2332
0.0149835347364093,1.0,0.07352941176470588,0.9378777703156481,0.16541353383458646,462,0,185,2331
0.015,1.0,0.0739268680445151,0.9375419744795165,0.1654727793696275,462,0,186,2330
0.0150073337360527,1.0,0.0739268680445151,0.9375419744795165,0.1654727793696275,462,0,186,2330
0.0150329327501744,1.0,0.07432432432432433,0.9372061786433848,0.1655320673593694,462,0,187,2329
0.0150631156192061,1.0,0.07472178060413355,0.9368703828072532,0.16559139784946236,462,0,188,2328
0.0150832470073301,1.0,0.07511923688394277,0.9365345869711216,0.16565077088562208,462,0,189,2327
0.015115511959427,1.0,0.075516693163752,0.9361987911349899,0.16571018651362984,462,0,190,2326
0.0151478332018736,1.0,0.0759141494435612,0.9358629952988583,0.16576964477933262,462,0,191,2325
0.0151663420924542,1.0,0.07631160572337042,0.9355271994627267,0.1658291457286432,462,0,192,2324
0.0151726313070883,1.0,0.07670906200317965,0.935191403626595,0.1658886894075404,462,0,193,2323
0.0152393214016398,1.0,0.07710651828298887,0.9348556077904634,0.16594827586206898,462,0,194,2322
0.015256302358469,1.0,0.07750397456279809,0.9345198119543318,0.16600790513833993,462,0,195,2321
0.015264656516713,1.0,0.07790143084260731,0.9341840161182001,0.16606757728253055,462,0,196,2320
0.0152786693570648,1.0,0.07829888712241653,0.9338482202820685,0.16612729234088458,462,0,197,2319
0.0154245569472748,1.0,0.07869634340222575,0.9335124244459369,0.16618705035971224,462,0,198,2318
0.0154727449328773,1.0,0.07909379968203498,0.9331766286098052,0.16624685138539042,462,0,199,2317
0.0154816062048369,1.0,0.0794912559618442,0.9328408327736736,0.16630669546436286,462,0,200,2316
0.0155649786242047,1.0,0.07988871224165342,0.9325050369375419,0.16636658264314008,462,0,201,2315
0.0155810883305379,1.0,0.08028616852146264,0.9321692411014103,0.16642651296829972,462,0,202,2314
0.015635248958004,1.0,0.08068362480127186,0.9318334452652787,0.16648648648648648,462,0,203,2313
0.0156423106964012,1.0,0.08108108108108109,0.931497649429147,0.1665465032444124,462,0,204,2312
0.0156669253203523,1.0,0.08147853736089031,0.9311618535930154,0.16660656328885684,462,0,205,2311
0.0156927042068413,1.0,0.08187599364069953,0.9308260577568838,0.16666666666666666,462,0,206,2310
0.0157676056821168,1.0,0.08227344992050874,0.9304902619207522,0.1667268134247564,462,0,207,2309
0.0158309304908804,1.0,0.08267090620031796,0.9301544660846206,0.16678700361010831,462,0,208,2308
0.0158580918992408,1.0,0.08306836248012718,0.929818670248489,0.1668472372697725,462,0,209,2307
0.0158636884088894,1.0,0.0834658187599364,0.9294828744123573,0.16690751445086704,462,0,210,2306
0.0159163916492396,1.0,0.08386327503974562,0.9291470785762257,0.16696783520057826,462,0,211,2305
0.0161201275120194,1.0,0.08426073131955485,0.9288112827400941,0.16702819956616052,462,0,212,2304
0.0161287311205486,1.0,0.08465818759936407,0.9284754869039624,0.1670886075949367,462,0,213,2303
0.0161580832181408,1.0,0.08505564387917329,0.9281396910678308,0.1671490593342981,462,0,214,2302
0.0162321922656162,1.0,0.08545310015898251,0.9278038952316991,0.16720955483170466,462,0,215,2301
0.0162743505583604,1.0,0.08585055643879173,0.9274680993955675,0.16727009413468502,462,0,216,2300
0.0162825686345593,1.0,0.08624801271860096,0.9271323035594359,0.16733067729083664,462,0,217,2299
0.0162973139773277,1.0,0.08664546899841018,0.9267965077233042,0.1673913043478261,462,0,218,2298
0.0162986092121529,1.0,0.0870429252782194,0.9264607118871726,0.1674519753533889,462,0,219,2297
0.0163061409253637,1.0,0.08744038155802862,0.926124916051041,0.16751269035532995,462,0,220,2296
0.0163162928640579,1.0,0.08783783783783784,0.9257891202149093,0.16757344940152338,462,0,221,2295
0.0163163284382903,1.0,0.08823529411764706,0.9254533243787777,0.1676342525399129,462,0,222,2294
0.0163681875577416,1.0,0.08863275039745629,0.9251175285426461,0.1676950998185118,462,0,223,2293
0.0164124821798404,1.0,0.0890302066772655,0.9247817327065144,0.16775599128540306,462,0,224,2292
0.0164164656925543,1.0,0.08942766295707472,0.9244459368703828,0.16781692698873957,462,0,225,2291
0.0165086122086969,1.0,0.08982511923688394,0.9241101410342512,0.16787790697674418,462,0,226,2290
0.0165264267910994,1.0,0.09022257551669316,0.9237743451981195,0.16793893129770993,462,0,227,2289
0.0165538409728408,1.0,0.09062003179650238,0.9234385493619879,0.168,462,0,228,2288
0.0165565358058588,1.0,0.0910174880763116,0.9231027535258562,0.16806111313204802,462,0,229,2287
0.0165892968657471,1.0,0.09141494435612083,0.9227669576897246,0.16812227074235808,462,0,230,2286
0.0165937136091134,1.0,0.09181240063593005,0.922431161853593,0.1681834728795049,462,0,231,2285
0.0166710659987434,1.0,0.09220985691573927,0.9220953660174613,0.16824471959213402,462,0,232,2284
0.0166890343452825,1.0,0.09260731319554849,0.9217595701813297,0.16830601092896175,462,0,233,2283
0.0167191375053056,1.0,0.09300476947535771,0.9214237743451981,0.1683673469387755,462,0,234,2282
0.0167242096044327,1.0,0.09340222575516693,0.9210879785090665,0.16842872767043382,462,0,235,2281
0.0167287189826682,1.0,0.09379968203497616,0.9207521826729349,0.16849015317286653,462,0,236,2280
0.0167432558616473,1.0,0.09419713831478538,0.9204163868368033,0.1685516234950748,462,0,237,2279
0.0167584468242607,1.0,0.0945945945945946,0.9200805910006716,0.1686131386861314,462,0,238,2278
0.0167982455062496,1.0,0.09499205087440382,0.91974479516454,0.1686746987951807,462,0,239,2277
0.0168080192356108,1.0,0.09538950715421304,0.9194089993284084,0.168736303871439,462,0,240,2276
0.0168592714320871,1.0,0.09578696343402225,0.9190732034922767,0.16879795396419436,462,0,241,2275
0.0168680674704913,1.0,0.09618441971383147,0.9187374076561451,0.16885964912280702,462,0,242,2274
0.0169125878540958,1.0,0.0965818759936407,0.9184016118200135,0.16892138939670934,462,0,243,2273
0.0169971647113031,1.0,0.09697933227344992,0.9180658159838818,0.168983174835406,462,0,244,2272
0.0170830571268524,1.0,0.09737678855325914,0.9177300201477502,0.1690450054884742,462,0,245,2271
0.017101118237847,1.0,0.09777424483306836,0.9173942243116185,0.16910688140556368,462,0,246,2270
0.0171376068042583,1.0,0.09817170111287758,0.9170584284754869,0.16916880263639691,462,0,247,2269
0.0171666855102591,1.0,0.0985691573926868,0.9167226326393553,0.16923076923076924,462,0,248,2268
0.0171705487955625,1.0,0.09896661367249603,0.9163868368032236,0.1692927812385489,462,0,249,2267
0.0171787524247602,1.0,0.09936406995230525,0.916051040967092,0.1693548387096774,462,0,250,2266
0.0171888400127788,1.0,0.09976152623211447,0.9157152451309604,0.1694169416941694,462,0,251,2265
0.017209380083094,1.0,0.10015898251192369,0.9153794492948287,0.169479090242113,462,0,252,2264
0.0172186759146768,1.0,0.10055643879173291,0.9150436534586971,0.16954128440366972,462,0,253,2263
0.0172347608095314,1.0,0.10095389507154214,0.9147078576225655,0.1696035242290749,462,0,254,2262
0.017249706689361,1.0,0.10135135135135136,0.9143720617864338,0.16966580976863754,462,0,255,2261
0.0172737997584532,1.0,0.10174880763116058,0.9140362659503022,0.16972814107274062,462,0,256,2260
0.0173826391032584,1.0,0.10214626391096979,0.9137004701141705,0.16979051819184124,462,0,257,2259
0.0173900462479201,1.0,0.10254372019077901,0.9133646742780389,0.1698529411764706,462,0,258,2258
0.0174877274026541,1.0,0.10294117647058823,0.9130288784419073,0.16991541007723426,462,0,259,2257
0.01749193456793,1.0,0.10333863275039745,0.9126930826057756,0.16997792494481237,462,0,260,2256
0.0175188357274041,1.0,0.10373608903020667,0.912357286769644,0.1700404858299595,462,0,261,2255
0.0175706868977841,1.0,0.1041335453100159,0.9120214909335125,0.17010309278350516,462,0,262,2254
0.0175800517326996,1.0,0.10453100158982512,0.9116856950973808,0.17016574585635358,462,0,263,2253
0.0176364230580821,1.0,0.10492845786963434,0.9113498992612492,0.17022844509948415,462,0,264,2252
0.0176380290331748,1.0,0.10532591414944356,0.9110141034251176,0.17029119056395134,462,0,265,2251
0.0176448798482062,1.0,0.10572337042925278,0.9106783075889859,0.17035398230088494,462,0,266,2250
0.017665160006422,1.0,0.106120826709062,0.9103425117528543,0.17041682036149022,462,0,267,2249
0.0176754054281117,1.0,0.10651828298887123,0.9100067159167227,0.17047970479704797,462,0,268,2248
0.0177037189314354,1.0,0.10691573926868045,0.909670920080591,0.17054263565891473,462,0,269,2247
0.0177116085124031,1.0,0.10731319554848967,0.9093351242444594,0.1706056129985229,462,0,270,2246
0.0178142826383313,1.0,0.10771065182829889,0.9089993284083278,0.17066863686738087,462,0,271,2245
0.0178856766886585,1.0,0.10810810810810811,0.9086635325721961,0.17073170731707318,462,0,272,2244
0.017898061499903,1.0,0.10850556438791734,0.9083277367360645,0.17079482439926064,462,0,273,2243
0.0179725145213541,1.0,0.10890302066772654,0.9079919408999328,0.17085798816568049,462,0,274,2242
0.0180361696432597,1.0,0.10930047694753577,0.9076561450638012,0.1709211986681465,462,0,275,2241
0.0180383521403072,1.0,0.10969793322734499,0.9073203492276696,0.17098445595854922,462,0,276,2240
0.0180427974127246,1.0,0.11009538950715421,0.9069845533915379,0.17104776008885597,462,0,277,2239
0.0180731893074913,1.0,0.11049284578696343,0.9066487575554063,0.1711111111111111,462,0,278,2238
0.0180853439278101,1.0,0.11089030206677265,0.9063129617192747,0.1711745090774361,462,0,279,2237
0.0181397021249968,1.0,0.11128775834658187,0.905977165883143,0.17123795404002964,462,0,280,2236
0.0181426201611354,1.0,0.1116852146263911,0.9056413700470114,0.17130144605116795,462,0,281,2235
